sID,trial_number,trial_number_run,run,estimate1,confidence_rating,estimate2,estimate_peer,confidence_peer,estimate1_rt,confidence_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed
40,14,14,prac,75,1,90,91,3,6.196625720000156,1.486402320000252,6.560467419999895,0.875,0.8,5,0,1.6,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
40,15,15,prac,95,2,93,80,1,6.763088420000258,1.8530836199997793,7.730792720000409,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,7 9 8 8 7,2 0 1 1 2
43,1,1,prac,63,2,75,80,1,11.08351726,2.0371982799997568,10.0495246,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,7 8 8 8 8,2 1 1 1 1
43,2,2,prac,63,2,63,78,3,9.33792746000017,2.5282189800000197,4.49083295999981,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 7 5 5 6,4 2 4 4 3
43,3,3,prac,60,3,62,75,1,11.2052379599995,3.3477094800000486,6.36306026000011,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
43,4,4,prac,39,2,40,80,1,11.5501587600002,1.58165407999968,4.98198145999913,0.5,0.4,5,1,1.9,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1
43,5,5,prac,80,2,80,97,1,7.59694885999988,1.8472127800000635,5.43184866000001,0.875,0.8,5,0,1.8,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
43,6,6,prac,60,2,60,75,2,8.32291066000016,1.5990502800000286,3.43488065999964,0.625,0.6,5,0,2,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
43,7,7,prac,40,2,40,24,2,8.25535965999961,1.2392710799999804,4.80087366000043,0.375,0.4,5,0,1.9,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
43,8,8,prac,32,2,32,50,1,13.0251737599997,1.438095279999743,3.47135995999952,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,4 2 2 3 6,5 7 7 6 3
43,9,9,prac,36,2,37,51,2,10.38066166,2.635301079999863,8.37296856000057,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,7 7 3 7 4,2 2 6 2 5
43,10,10,prac,60,2,60,75,3,7.08019945999968,1.5970730799999728,4.51868745999991,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
43,11,11,prac,94,2,94,96,3,11.4333272600006,1.846656680000251,9.35536955999987,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
43,12,12,prac,65,2,65,50,1,9.5382720599996,1.2215062799996304,4.56696456000009,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,4 8 5 8 3,5 1 4 1 6
43,13,13,prac,20,2,20,3,2,8.15832076000015,1.7377860799997507,5.67982276000021,0.125,0.2,5,0,1.9,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
43,14,14,prac,80,2,80,78,3,9.04388556000004,1.2910224799998105,6.65368105999914,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
43,15,15,prac,20,2,16,2,2,12.9226654599997,2.515848879999794,10.7254111600005,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,3 2 1 0 0,6 7 8 9 9
44,1,1,prac,20,1,20,5,1,4.74540479000007,2.486107990000164,3.29518103999908,0.125,0.2,5,0,1.9,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1
44,2,2,prac,85,3,85,99,3,6.77883109000049,1.9695446900004754,5.76301383999908,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 7 9 6 9,1 2 0 3 0
44,3,3,prac,33,2,33,49,2,6.3960643900009,4.119620189998386,3.76486774000023,0.375,0.37777777777777777,45,0,2,9 9 9 9 9,2 4 6 3 2,7 5 3 6 7
44,4,4,prac,40,1,40,24,1,9.12913339000079,1.6862780899991776,2.95683403999919,0.375,0.4,5,0,1.9,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
44,5,5,prac,100,3,100,98,3,3.74678228999983,3.0204417900004046,3.12594853999963,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
44,6,6,prac,10,3,12,26,3,7.28032098999938,1.9369946900014838,13.895941239999,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,1 1 0 4 0,8 8 9 5 9
44,7,7,prac,80,1,98,98,3,5.5954052900006,1.7022628899994743,7.39567094000085,0.875,0.8,5,0,1.7,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
44,8,8,prac,60,1,68,75,2,4.7789041900005,2.0862491900006717,7.12946664000083,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
44,9,9,prac,40,1,50,82,1,5.22906478999994,5.336152490001041,11.59669364,0.5,0.4,5,1,1.8,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
44,10,10,prac,65,2,62,49,2,6.04644508999991,5.37022548999812,6.26373413999954,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,8 5 4 7 4,1 4 5 2 5
44,11,11,prac,50,2,50,65,1,3.99591748999865,1.5527598899980148,3.22961063999992,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 6 4 8 4,3 3 5 1 5
44,12,12,prac,60,1,60,77,1,3.69514768999943,1.852310289998968,3.03065984000023,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
44,13,13,prac,60,1,75,75,3,3.32893628999955,2.1530420899980527,3.09812103999957,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
44,14,14,prac,72,3,66,55,3,10.5289159899994,1.7196407899991755,7.29569314000037,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,4 6 6 6 6,5 3 3 3 3
44,15,15,prac,80,1,60,39,1,3.87864459000048,2.869267789999867,10.4954543400008,0.875,0.8,5,1,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
47,1,1,prac,45,2,45,62,1,6.779034760000059,3.035313560000077,6.616110359999766,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 7 3 4 8,3 2 6 5 1
47,2,2,prac,62,NA,0,84,1,[],NA,[],0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
47,3,3,prac,60,2,65,76,2,4.980424059999905,2.553235559999848,9.73035756000013,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,2 7 8 7 4,7 2 1 2 5
47,4,4,prac,95,2,95,77,1,12.27824155999997,2.6188201599998138,4.3225768600000265,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 6 8 8 9,1 3 1 1 0
47,5,5,prac,80,3,85,97,2,8.696590660000084,3.3026640600000974,5.116843759999938,0.875,0.8,5,0,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
47,6,6,prac,20,2,20,5,1,8.063189060000013,1.9021421600000394,14.830895059999875,0.125,0.2,5,0,2,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
47,7,7,prac,50,2,60,67,3,3.628882060000251,2.4362868599996546,4.729879560000427,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,6 4 6 6 6,3 5 3 3 3
47,8,8,prac,60,3,65,76,2,9.796922259999974,4.169156659999771,4.1629917600002955,0.625,0.6,5,0,1.5,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
47,9,9,prac,100,3,99,99,3,3.4285533600000235,1.736717960000533,3.818363099999715,1,1,45,1,2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
47,10,10,prac,80,3,75,9,1,7.562659660000008,2.4375967599999058,10.583299359999728,0.875,0.8,5,1,1.8,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
47,11,11,prac,40,3,32,24,3,14.046062559999882,1.5855405600000267,4.061202460000004,0.375,0.4,5,0,1.6,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
47,12,12,prac,60,3,68,76,3,14.311609560000306,1.5192181600000367,5.52853746000028,0.625,0.6,5,0,2,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
47,13,13,prac,13,2,20,31,2,10.612720960000388,1.7201417599999331,4.7825095600005625,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,3 0 1 2 0,6 9 8 7 9
47,14,14,prac,40,2,40,40,2,10.961560859999736,1.8037188600001173,3.683909500000027,0.5,0.4,5,1,1.5,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
47,15,15,prac,40,2,30,23,3,7.146410659999674,1.6351090599996496,4.219679199999973,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,3 4 4 3 3,6 5 5 6 6
48,1,1,prac,88,2,86,72,3,14.0961942300005,6.10276513000008,15.7936301799996,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,8 8 8 7 8,1 1 1 2 1
48,2,2,prac,100,3,98,98,3,7.54669083000044,4.7696112300000095,11.4603454799999,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
48,3,3,prac,80,3,90,95,3,9.67891783000005,3.2524910299998737,9.96361468000032,0.875,0.8,5,0,1.9,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
48,4,4,prac,58,2,62,75,1,11.7467261300003,1.7524058300000434,10.4211512500001,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 3 7 6 6,3 6 2 3 3
48,5,5,prac,60,2,70,76,2,10.5287103300002,3.3519768300002397,12.1172767500007,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
48,6,6,prac,20,1,20,5,1,16.3949676300003,2.1019024300003366,12.0599033799999,0.125,0.2,5,0,1.5,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
48,7,7,prac,65,1,61,50,2,14.06161643,5.803625630000624,12.02464908,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 4 5 7 6,3 5 4 2 3
48,8,8,prac,40,1,40,25,1,10.0628710299998,4.100830530000621,7.65780438000047,0.375,0.4,5,0,1.9,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
48,9,9,prac,60,1,65,75,1,9.24529893000044,3.6021565300002294,11.5630021800002,0.625,0.6,5,0,2,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
48,10,10,prac,70,2,63,55,3,15.5465615300004,1.7357918299999255,12.32129648,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,3 5 7 7 6,6 4 2 2 3
48,11,11,prac,35,2,40,50,3,9.86274013000047,2.236703930000658,11.5623265800004,0.375,0.37777777777777777,45,0,1.5,9 9 9 9 9,5 2 4 3 3,4 7 5 6 6
48,12,12,prac,40,1,40,40,1,9.29619163000007,2.2349974300000213,5.23029508000036,0.5,0.4,5,1,1.7,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
48,13,13,prac,11,2,14,29,2,16.3799531300001,2.3684787300003336,14.3982018800007,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,2 0 3 0 1,7 9 6 9 8
48,14,14,prac,60,2,70,78,3,7.24583012999983,3.4190432300001703,10.25363135,0.625,0.6,5,0,1.6,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
48,15,15,prac,80,1,80,80,3,9.87921763000031,3.1870230300000912,4.85100624999995,0.875,0.8,5,1,1.9,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
51,1,1,prac,60,1,65,76,1,6.47924911999962,1.9514974200001234,7.62716782000098,0.625,0.6,5,0,1.8,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
51,2,2,prac,60,1,70,75,2,10.4948980199988,1.8872680200001923,12.8933315199993,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
51,3,3,prac,10,3,15,26,2,3.8791473199999,1.485581119998642,5.46142461999807,0.875,0.8666666666666667,45,0,1.5,9 9 9 9 9,9 6 8 8 8,0 3 1 1 1
51,4,4,prac,70,2,65,52,1,7.06170011999984,1.9696777199987991,6.62961001999975,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,7 6 6 5 4,2 3 3 4 5
51,5,5,prac,60,2,70,78,3,4.24650182000096,1.9524395199996434,10.0314713200005,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,7 3 7 5 6,2 6 2 4 3
51,6,6,prac,65,2,60,50,2,15.7448516199993,1.587040919998799,8.69223672000135,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 7 6 6 4,4 2 3 3 5
51,7,7,prac,50,1,60,65,3,5.54509322000013,1.951884520000931,7.1629573199998,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
51,8,8,prac,100,3,99,98,3,3.32907822000016,1.8353783200009275,3.76294221999979,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
51,9,9,prac,47,1,40,31,2,10.6449822200002,2.4357989199997974,6.05853161999858,0.375,0.4,5,0,1.7,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
51,10,10,prac,80,1,85,97,1,9.27878081999916,1.6860718200005067,6.86422471999867,0.875,0.8,5,0,1.7,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
51,11,11,prac,80,1,79,78,2,4.89701711999987,1.535714920000828,6.06136232000063,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
51,12,12,prac,40,2,32,22,1,4.9803956199994,1.4195488200002728,9.12952291999954,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,4 2 4 2 5,5 7 5 7 4
51,13,13,prac,20,3,10,4,2,7.51219192000008,1.2699576199993317,4.16445992000081,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,2 2 0 0 2,7 7 9 9 7
51,14,14,prac,45,1,44,43,1,6.87906122000004,1.5354525200009448,5.72690951999994,0.5,0.4,5,1,1.8,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
51,15,15,prac,20,1,13,4,1,7.56297451999944,1.7696798199986006,10.1964454199997,0.125,0.2,5,0,2,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0
54,1,1,prac,60,1,60,75,1,10.5283496800002,1.4181422800011205,6.655443780000496,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
54,2,2,prac,60,1,75,76,3,3.99554708000142,2.0020057799993083,14.196067180000682,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
54,3,3,prac,80,2,70,64,3,13.9459767799999,2.1854257799986954,6.229609280000659,0.625,0.6222222222222222,45,0,2,9 9 9 9 9,7 4 6 5 6,2 5 3 4 3
54,4,4,prac,60,2,65,76,2,5.03009888000088,1.8034798799999407,3.0973145800016937,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 4 6 8 5,4 5 3 1 4
54,5,5,prac,88,3,87,71,1,5.09511718000249,1.5200959800004057,7.184236299997792,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,1 1 2 1 1,8 8 7 8 8
54,6,6,prac,40,1,40,40,2,6.24503318000097,1.953477680001015,3.1603877800007467,0.5,0.4,5,1,1.5,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
54,7,7,prac,60,1,67,75,2,6.86320158000126,2.1859196800014615,4.347674780001398,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
54,8,8,prac,20,1,10,2,1,2.92992128000151,1.7189265800006979,5.6951328800005285,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
54,9,9,prac,27,2,38,45,3,11.5615839799993,1.719699679999394,8.631018179999955,0.375,0.37777777777777777,45,0,1.5,9 9 9 9 9,4 4 1 2 6,5 5 8 7 3
54,10,10,prac,100,3,99,98,3,2.79594108000128,1.420134780000808,6.86318718000075,1,1,45,1,1.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
54,11,11,prac,80,1,90,96,2,2.82894168000166,2.3025101800012635,11.96126798000114,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
54,12,12,prac,80,1,50,26,1,4.89508937999926,1.6536760800008778,[],0.875,0.8,5,1,1.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
54,13,13,prac,60,2,65,76,1,2.26193488000172,1.6873344799987535,9.193004280001333,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,8 5 5 3 7,1 4 4 6 2
54,14,14,prac,90,3,87,75,2,8.49655768000048,1.9186784800003807,5.5288553800000955,0.875,0.8666666666666667,45,0,1.5,9 9 9 9 9,8 7 9 7 8,1 2 0 2 1
54,15,15,prac,40,1,33,25,1,2.51218118000179,1.086709780000092,10.328770479998639,0.375,0.4,5,0,1.9,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
55,1,1,prac,96,3,96,96,3,4.39609474999997,1.8684187499998188,6.11806804999992,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
55,2,2,prac,55,1,60,70,1,4.74539145000017,1.919431750000058,3.81923234999999,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
55,3,3,prac,60,1,73,75,3,4.32873364999978,2.402968849999752,6.81908165000004,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
55,4,4,prac,90,1,85,74,1,6.94606565000004,2.852984249999963,3.35075514999994,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
55,5,5,prac,13,3,20,28,3,6.31276164999986,2.536631149999721,4.55504474999998,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,0 2 0 2 2,9 7 9 7 7
55,6,6,prac,80,1,80,81,1,3.01209924999989,1.9351488499996776,3.65211265000016,0.875,0.8,5,1,1.6,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
55,7,7,prac,60,1,47,44,3,5.16246844999978,1.635154349999766,4.48502194999992,0.375,0.4,5,0,1.6,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
55,8,8,prac,20,1,8,2,2,4.61199114999999,1.7521336499999052,2.39662549999957,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
55,9,9,prac,80,1,67,62,2,4.13045094999984,1.7699690499998724,5.41979034999986,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
55,10,10,prac,50,2,60,67,2,2.8796556499999,1.6016011499996239,4.31924925000021,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 6 5 6 5,3 3 4 3 4
55,11,11,prac,43,2,36,25,2,3.87983604999977,1.5356563499999538,3.65322634999984,0.375,0.37777777777777777,45,0,1.5,9 9 9 9 9,2 5 2 5 3,7 4 7 4 6
55,12,12,prac,63,3,54,46,3,3.09597794999991,1.5695690499999273,4.62029644999984,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,5 7 6 7 3,4 2 3 2 6
55,13,13,prac,91,3,85,74,3,4.89593084999979,1.8190442499999335,5.55287654999984,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,7 8 9 7 8,2 1 0 2 1
55,14,14,prac,76,2,75,60,1,3.26284934999967,1.8353869499997018,3.25199944999963,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,4 6 5 7 6,5 3 4 2 3
55,15,15,prac,20,1,40,63,1,3.41387415000008,1.750589449999552,3.68326010000055,0.5,0.4,5,1,1.6,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
56,1,1,prac,75,2,68,60,3,7.64530908999996,1.9849077900000793,6.66081943999984,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,5 4 6 6 7,4 5 3 3 2
56,2,2,prac,10,3,11,25,2,9.76235138999982,2.187506489999805,5.89207934000001,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,1 1 2 2 0,8 8 7 7 9
56,3,3,prac,80,1,81,82,2,4.19657448999988,1.6689795900001627,3.64990704000047,0.875,0.8,5,1,1.9,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
56,4,4,prac,77,1,90,93,2,6.74613989000045,1.7866697899999053,5.76368714,0.875,0.8,5,0,1.8,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
56,5,5,prac,70,2,70,53,1,10.8462226900001,2.1368881900002634,3.9916353399999,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 6 5 5 6,3 3 4 4 3
56,6,6,prac,60,1,62,76,1,5.54576958999996,2.119352390000131,2.7313130399998,0.625,0.6,5,0,1.6,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
56,7,7,prac,35,1,48,80,1,5.4455621900006,1.9204551900002116,6.26198774000022,0.5,0.4,5,1,1.8,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
56,8,8,prac,63,1,74,78,2,3.79611649000026,1.8536345899997286,7.44991504000018,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
56,9,9,prac,41,2,36,25,2,4.32948868999983,2.4363155899995945,7.63002204000031,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,2 3 4 4 4,7 6 5 5 5
56,10,10,prac,12,1,24,28,2,4.86227589000055,1.8872707900000023,5.56523574000039,0.125,0.2,5,0,1.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
56,11,11,prac,99,3,98,97,3,5.34634929000049,2.2209130899996126,3.86372903999973,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
56,12,12,prac,44,1,60,62,3,7.27848149000056,2.8350964900005238,4.05078665000019,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
56,13,13,prac,85,3,85,81,1,8.11311078999961,2.8035735899998144,5.3496346400002,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,6 9 9 7 8,3 0 0 2 1
56,14,14,prac,62,2,57,46,2,6.99678979000009,1.4701426900001024,5.61683433999997,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 4 6 6 6,3 5 3 3 3
56,15,15,prac,45,1,43,30,1,5.61243349000006,1.653494490000412,3.91652474000011,0.375,0.4,5,0,1.5,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
58,1,1,prac,65,NA,0,85,2,[],NA,[],0.375,0.4,5,0,1.7,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1
58,2,2,prac,40,2,66,82,1,7.413246750000326,3.2021858499997506,5.859073599999647,0.5,0.4,5,1,1.6,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
58,3,3,prac,50,1,65,65,3,3.9624187499998698,1.4867415500002608,6.632302699999855,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,7 6 3 5 7,2 3 6 4 2
58,4,4,prac,93,3,90,78,1,5.413683250000304,1.6357092499997634,6.931520800000726,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,8 7 8 9 7,1 2 1 0 2
58,5,5,prac,60,3,65,75,1,3.7465604500002883,1.903898449999815,3.2501871000008578,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
58,6,6,prac,60,2,67,76,2,7.063649950000126,1.7520670499998232,3.8181983499994203,0.625,0.6,5,0,1.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
58,7,7,prac,20,2,8,3,3,4.061978249999811,1.8535293499994623,6.283901849999893,0.125,0.2,5,0,1.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
58,8,8,prac,60,2,70,75,3,3.7966441499997927,1.6682371500000954,2.9647970000005444,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
58,9,9,prac,40,2,30,25,3,3.662577450000299,1.5867227500002627,3.284656150000046,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,3 3 3 5 3,6 6 6 4 6
58,10,10,prac,70,2,65,55,2,6.779519249999794,2.052102950000517,4.4204288500000075,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,7 5 5 7 4,2 4 4 2 5
58,11,11,prac,80,2,64,39,1,2.7622884500005966,1.8861340499997823,11.049788900000294,0.875,0.8,5,1,1.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
58,12,12,prac,95,3,96,96,3,4.4969050500003505,1.585504750000382,5.798218699999779,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
58,13,13,prac,15,3,7,1,3,4.563231349999569,1.8344967499997438,2.6850529500002267,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,2 0 2 1 1,7 9 7 8 8
58,14,14,prac,62,3,57,45,1,6.34575575000008,2.535373249999793,3.630797999999686,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 6 7 4 6,4 3 2 5 3
58,15,15,prac,80,2,92,97,2,2.6959982500002297,2.020218449999902,4.954322050000428,0.875,0.8,5,0,1.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
60,1,1,prac,75,3,70,60,1,5.90500195999994,1.4801285799999278,5.99093959999982,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
60,2,2,prac,85,2,85,80,1,8.02740896000068,2.0827207799998178,2.76328899999999,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 8 7 9 7,1 1 2 0 2
60,3,3,prac,100,3,100,99,3,2.61287975999994,2.9824057800001356,4.57054636000066,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
60,4,4,prac,43,1,40,2,1,14.90621736,2.1223109799998383,4.42966130000013,0.5,0.4,5,1,1.6,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
60,5,5,prac,45,2,43,30,1,5.32083346000036,1.5640625799996997,6.65344920000052,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,4 5 2 2 4,5 4 7 7 5
60,6,6,prac,22,2,17,6,3,9.19708895999975,3.8582966799999667,4.67191270000058,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,0 1 1 3 1,9 8 8 6 8
60,7,7,prac,75,1,75,90,1,18.1232251599999,1.1051542800000789,4.0715448599999,0.875,0.8,5,0,2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
60,8,8,prac,54,2,54,69,1,8.10450325999955,1.5302893799998856,2.80433530000028,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,8 5 7 4 4,1 4 2 5 5
60,9,9,prac,65,2,65,50,2,5.93826495999974,3.7396521799996663,3.30598489999966,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
60,10,10,prac,75,1,60,22,1,6.30512876000057,1.282482379999692,3.83963140000014,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
60,11,11,prac,40,1,30,25,2,6.62552765999999,3.888472880000336,3.05391440000039,0.375,0.4,5,0,1.5,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
60,12,12,prac,60,2,64,75,2,3.68352465999988,4.079380180000044,2.15659335999999,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 7 6 4 6,4 2 3 5 3
60,13,13,prac,60,3,65,75,3,2.68741985999941,2.5464605799998026,3.10308115999987,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,4 6 5 5 8,5 3 4 4 1
60,14,14,prac,54,1,60,70,3,4.00765835999982,1.1629831799996282,2.88945110000031,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
60,15,15,prac,20,1,15,2,2,6.0050892600002,1.0824956800001928,3.40645409999979,0.125,0.2,5,0,1.6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
