sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating,alpha_5,alpha_45,theta_IC,theta_slope,staybias,perceived_blue,perceived_red,other_blue,other_red,stayBias_modulated,KLd
51,70,20,3,60,70,75,3,3.590853520001474,4.63253974000145,0.625,0.6,5,0,4.6,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.6666666666666666,compromise,1,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,254.76997885172102,169.846652567814,568.8039562932306,189.60131876441022,1.0000000000000002e-6,9.052481069476379
51,71,21,3,85,78,68,2,6.03732262000085,10.3605702400018,0.75,0.7555555555555555,45,0,4.6,9 9 9 9 9,5 7 8 7 7,4 2 1 2 2,0.4117647058823529,compromise,2.4285714285714284,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,558.7214114660839,98.59789614107363,354.21204842650326,166.68802278894267,1e-4,11.657782075609326
51,72,22,3,65,66,67,1,8.815855920001923,4.44197603999964,0.25,0.2,5,1,4.9,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5,compromise,1,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,276.0008104226978,148.61582099683724,189.87456114007816,93.5203062331728,0.01,0.11754553760844076
51,73,23,3,30,40,48,2,3.140939819997584,4.58137376000195,0.375,0.37777777777777777,45,0,4.8,9 9 9 9 9,3 5 1 3 5,6 4 8 6 4,0.5555555555555556,compromise,2.4285714285714284,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,197.19579228214724,460.1235153250102,250.03203418341403,270.8680370320319,1e-4,9.168444099574527
51,74,24,3,20,30,35,2,3.0491026199997577,4.02633303999937,0.25,0.2,5,0,5.1,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.6666666666666666,compromise,1,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,84.923326283907,339.693305135628,182.31502492540605,338.5850462900398,1e-4,7.7122775275761075
51,75,25,3,80,75,63,1,4.5838944200022524,4.35042683999927,0.75,0.8,5,0,5.6,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.29411764705882354,compromise,1,84.923326283907,14.6070957246035,283.394867373251,237.505203842195,0.01,339.693305135628,84.92332628390699,178.53876644514813,104.85610092810286,0.01,5.329314189965306
54,1,1,1,35,35,36,2,12.425896629998531,6.020300930000303,0.375,0.37777777777777777,45,1,4.9,9 9 9 9 9,2 2 3 5 5,7 7 6 4 4,0,stay,2.4285714285714284,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,50.202257027010795,93.23276305016292,40.18434288590689,71.43883179716781,0.05551372305459505,0.07279128097991605
54,2,2,1,60,75,77,3,5.878412929998376,8.01675633999912,0.625,0.6,5,0,5.6,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0.8823529411764706,compromise,1,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,39.0543810765534,26.0362540510356,128.25337508109402,38.309449699547564,0.013079782783937371,2.5742423937539494
54,3,3,1,22,23,37,3,14.721671729999798,7.867406339999434,0.25,0.24444444444444444,45,0,5.7,9 9 9 9 9,3 2 3 2 1,6 7 6 7 8,0.06666666666666667,compromise,2.4285714285714284,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,31.555704416978216,111.8793156601955,61.62824516883739,104.93457961180421,0.013079782783937371,2.4020306306280217
54,4,4,1,40,30,24,2,6.591040729997985,8.595007539999642,0.375,0.4,5,0,4.5,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.625,compromise,1,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,26.0362540510356,39.0543810765534,26.789561923937924,84.83361275913677,0.05551372305459505,1.7140241913180705
54,5,5,1,65,60,50,1,20.62993412999822,16.141656839998177,0.625,0.6222222222222222,45,0,5.5,9 9 9 9 9,8 8 3 4 5,1 1 6 5 4,0.3333333333333333,compromise,2.4285714285714284,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,93.23276305016292,50.202257027010795,28.3417622927539,28.3417622927539,0.235613503548916,0.5655455934769501
54,6,6,1,50,50,95,2,5.053464130000066,12.499525639997955,0.5,0.4888888888888889,45,1,5.3,9 9 9 9 9,8 5 3 2 4,1 4 6 7 5,0,stay,2.4285714285714284,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,71.71751003858685,71.71751003858685,106.04201594892095,5.58115873415374,0.05551372305459505,12.139184953999733
54,7,7,1,62,62,47,1,5.846532030000162,4.232757639998454,0.625,0.6222222222222222,45,0,5.3,9 9 9 9 9,4 5 7 3 9,5 4 2 6 0,-0,stay,2.4285714285714284,13.0181270255178,3.18744489060386,56.6835245855078,54.9396500975669,0.235613503548916,88.92971244784769,54.50530762932601,26.64125655518866,30.042268030319136,0.235613503548916,0.5528288834863943
